agency_code,category_code,lea_code,name,county,street_addr,stree_addr2,city,zip,phone,grade_span,school_type,calendar_type,url,title_I,stem,School Name,IndianPct,AsianPct,HispanicPct,BlackPct,WhitePct,PacificIslandPct,TwoOrMorePct,MinorityPct,PacificIslandMalePct,TwoOrMoreMalePct,PacificIslandFemalePct,TwoOrMoreFemalePct,pct_eds,eg_index_ALL_AIG,eg_index_ALL_ALL,eg_index_ALL_BL7,eg_index_ALL_EDS,eg_index_ALL_ELS,eg_index_ALL_HI7,eg_index_ALL_SWD,eg_index_ALL_WH7,eg_index_MA_ALL,eg_score_ALL_AIG,eg_score_ALL_ALL,eg_score_ALL_BL7,eg_score_ALL_EDS,eg_score_ALL_ELS,eg_score_ALL_HI7,eg_score_ALL_SWD,eg_score_ALL_WH7,eg_score_MA_ALL,pct_ALL_ELP,pct_EDS_ELP,pct_FEM_ELP,pct_HI7_ELP,pct_MALE_ELP,pct_NSWD_ELP,csi_lp,csi_lg,tsi_cu,tsi_at,grad_project,lp_school,rlp_school,pct_met_Math Grades 3-8_LTG,pct_met_Reading Grades 3-8_LTG,pct_met_Total Targets_LTG,target_list,subgroup_list,pct_met_Math Grades 3-8_PART,pct_met_Science Grades 5&8_PART,pct_met_Total Targets_PART,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_passed_eog_RTA,pct_promoted_RTA,asm_option,subgroup,ma_score,ma_grade,rd_grade,sc_score,ach_score,eg_status,eg_score,spg_grade,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score,aaa_score_ALL_SPG2,aaa_score_BL7_SPG2,aaa_score_EDS_SPG2,aaa_score_ELS_SPG2,aaa_score_HI7_SPG2,aaa_score_SWD_SPG2,aaa_score_WH7_SPG2,ach_score_ALL_SPG2,ach_score_EDS_SPG2,ach_score_SWD_SPG2,eg_score_ALL_SPG2,scgs_score_ALL_SPG2,scgs_score_EDS_SPG2,spg_score_ALL_SPG2,spg_score_EDS_SPG2,spg_score_SWD_SPG2,spg_score_WH7_SPG2,stu_enroll,cte_enrollment_pct,digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices,crime,short_term,long_term,expulsion,act_per1000_ALL,act_per1000_BL7,act_per1000_EDS,act_per1000_ELS,act_per1000_FEM,act_per1000_HI7,act_per1000_MU7,arr_per1000_ALL,arr_per1000_EDS,arr_per1000_ELS,arr_per1000_FEM,arr_per1000_HI7,arr_per1000_MU7,arr_per1000_SWD,arr_per1000_WH7,bha_per1000_ALL,bha_per1000_BL7,bha_per1000_EDS,bha_per1000_ELS,bha_per1000_FEM,bha_per1000_HI7,bha_per1000_MU7,bha_per1000_SWD,bha_per1000_WH7,exp_per1000_ALL,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MU7,exp_per1000_SWD,iss_per1000_ALL,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MU7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_SWD,lts_per1000_WH7,rpt_per1000_ALL,rpt_per1000_BL7,rpt_per1000_EDS,rpt_per1000_ELS,rpt_per1000_FEM,rpt_per1000_HI7,rpt_per1000_MALE,rpt_per1000_MU7,rpt_per1000_SWD,rpt_per1000_WH7,sts_per1000_ALL,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_SWD,sts_per1000_WH7,pct_ready_kea,welcome_url,unit_code
600334,H,600LEA,Cato Middle College High,Mecklenburg,8120 Grier Rd   Suite 171-B,0,Charlotte,28215,980-343-1452,11:13:00,Regular School,Traditional,schools.cms.k12.nc.us/catoHS,0,0,Cato Middle College High,0.008968609865470852,0.08520179372197309,0.14798206278026907,0.5605381165919282,0.15695067264573992,0.0,0.04035874439461883,0.8430493273542601,0.0,0.01345291479820628,0.0,0.02690582959641256,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,N,N,0.0,0.0,25.0,"4 Year Graduation Rate,Math Grade 11","ALL,BL7",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,95.0,0,0.0,A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,97.0,0.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,217.0,22.12,-,Yes,11:12:13,Yes,11:12:13,Yes,11:12:13,0,0.0,0.0,0.0,0.74,0.0,0.84,0.0,0.0,4.4248,7.7519,0.0,0.0,5.9879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.124000000000002,38.76,28.986,0.0,29.94,0.0,0.0,0.0,0.0,0.0,0.0,0,600386
600335,E,600LEA,Billingsville Elementary,Mecklenburg,124 Skyland Ave,0,Charlotte,28205,980-343-5520,P3:02,Regular School,Traditional,schools.cms.k12.nc.us/billingsvilleES,Y,0,Billingsville Elementary,0.0,0.04645476772616137,0.1100244498777506,0.4547677261613692,0.3545232273838631,0.0,0.034229828850855744,0.6454767726161369,0.0,0.014669926650366746,0.0,0.019559902200488997,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.5,0.0,33.3,27.3,60.0,N,N,Y,Y,0,N,N,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,53.0,C,D,63.0,45.0,Exceeded,88.8,D,Exceeded,Met,90.6,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,39.0,26.0,88.0,0.0,0.0,1,Yes,K:1:2,No,-,No,-,20.9,69.0,1.97,2000.0,0.55,0.0,17.02,0.0,0.0,2.2321,4.717,4.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2319999999999998,4.717,4.525,0.0,0.0,0.0,0.0,17.857,0.0,0.0,0.0,0.0,0.0,0.0,62.5,117.925,113.12200000000001,0.0,17.316,0.0,0.0,107.14299999999999,18.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600392
600336,E,600LEA,Chantilly Montessori,Mecklenburg,701 Briar Creek Rd,0,Charlotte,28205,980-343-0692,PK:06,Regular School,Traditional,schools.cms.k12.nc.us/chantillyES,0,0,Chantilly Montessori,0.0,0.03754266211604096,0.07849829351535836,0.13993174061433447,0.7030716723549488,0.0,0.040955631399317405,0.2969283276450512,0.0,0.023890784982935155,0.0,0.017064846416382253,13.4,0.23,-0.04,-0.84,-1.91,0.0,0.0,0.0,0.01,-0.04,80.5,79.8,0.0,70.4,0.0,0.0,0.0,80.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,0,N,N,0.0,0.0,0.0,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7",100.0,100.0,100.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,82.4,91.2,0,ALL,76.0,B,B,80.0,79.0,NotMet,59.6,B,NotMet,NotMet,68.4,63.6,81.8,71.1,67.4,0.0,0.0,0.0,85.8,81.0,67.4,0.0,79.8,75.6,0.0,81.0,68.0,0.0,85.0,0.0,0.0,10,Yes,3:4:5:6,No,-,Yes,04:05:06,27.34,43.0,1.95,2010.0,0.97,0.37,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967,21.276999999999997,21.739,0.0,0.0,0.0,0.0,0.0,8.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.289000000000001,42.553000000000004,43.478,0.0,0.0,32.258,22.857,0.0,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0,600394
600338,E,600LEA,Clear Creek Elementary,Mecklenburg,13501 Albemarle Rd,0,Charlotte,28227,980-343-6922,PK:05,Regular School,Traditional,schools.cms.k12.nc.us/clearcreekES,0,0,Clear Creek Elementary,0.006224066390041493,0.016597510373443983,0.3112033195020747,0.3029045643153527,0.3257261410788382,0.0,0.03734439834024896,0.6742738589211619,0.0,0.022821576763485483,0.0,0.014522821576763488,53.9,-2.09,-3.81,-2.35,-3.51,-0.97,-2.92,-1.36,-1.32,-3.81,69.5,60.9,68.2,62.4,75.1,65.4,73.2,73.4,60.9,43.5,37.7,43.8,38.3,43.2,45.9,N,N,N,N,0,N,N,0.0,0.0,0.0,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,45.7,82.7,0,ALL,66.0,C,C,90.0,66.0,Met,81.5,C,Met,Met,81.8,73.8,55.2,50.0,43.4,30.0,43.5,23.6,70.1,58.7,48.3,23.6,60.9,87.8,86.5,59.0,51.0,34.0,71.0,0.0,0.0,2,Yes,03:04:05,No,-,Yes,K:1:2:3:4:5,19.37,75.0,1.7,2002.0,0.93,0.18,6.32,0.0,0.0,5.7915,6.5359,6.8966,0.0,0.0,6.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.722,13.072000000000001,13.793,0.0,0.0,6.7570000000000014,0.0,57.971000000000004,5.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.749,71.895,37.931,10.87,16.129,27.026999999999997,52.434,0.0,43.478,16.484,24.1,0,600397
600341,T,600LEA,Cochrane Collegiate Academy,Mecklenburg,6200 Starhaven Dr,0,Charlotte,28215,980-343-6460,06:12:00,Regular School,Traditional,schools.cms.k12.nc.us/cochraneMS,Y,0,Cochrane Collegiate Academy,0.003229278794402584,0.04198062432723358,0.5769644779332616,0.31969860064585576,0.03982777179763186,0.002152852529601722,0.016146393972012917,0.9601722282023679,0.0,0.008611410118406888,0.002152852529601722,0.007534983853606028,50.5,0.0,-5.64,-2.35,-3.69,-2.83,-3.76,1.77,0.13,-5.64,0.0,57.2,68.2,61.5,65.8,61.2,84.4,80.3,57.2,20.0,15.5,21.6,20.4,18.4,22.7,N,N,Y,Y,Y,Y,Y,16.7,16.7,17.6,"4 Year Graduation Rate,EL Progress,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD",100.0,100.0,100.0,95.0,95.0,95.0,95.0,0.0,95.0,0.0,0.0,0.0,0,ALL,24.0,F,D,60.0,37.0,NotMet,67.2,D,NotMet,Met,61.9,80.5,32.1,23.0,32.5,30.2,34.5,5.0,45.2,38.6,34.4,4.0,57.2,63.8,62.2,42.0,40.0,20.0,52.0,858.0,63.75,3,Yes,6:7:8:9:10:11:12,Yes,9:10:11:12,Yes,6:7:8:9:10:11:12,7.59,101.0,1.77,2004.0,0.66,1.37,34.08,0.0,0.0,12.7758,24.6154,10.9409,0.0,8.9485,6.2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.713,52.308,37.199,8.889,15.66,12.552,0.0,27.026999999999997,0.0,0.0,0.0,0.0,0.0,0.0,376.30699999999996,683.077,470.46,182.222,277.405,198.745,0.0,554.054,208.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.49,612.308,345.733,57.778,192.394,104.603,405.213,0.0,229.73,125.0,0.0,0,600398
600344,I,600LEA,Collinswood Language Academy,Mecklenburg,4000 Applegate Rd,0,Charlotte,28209,980-343-5820,KG:08,Regular School,Traditional,schools.cms.k12.nc.us/collinswoodMS,0,0,Collinswood Language Academy,0.001310615989515072,0.007863695937090432,0.6199213630406291,0.14285714285714285,0.20314547837483612,0.001310615989515072,0.023591087811271297,0.7968545216251638,0.0,0.010484927916120577,0.001310615989515072,0.01310615989515072,49.4,-0.06,0.71,1.48,0.0,-0.06,0.68,0.17,-0.89,0.71,79.7,81.7,83.7,80.0,79.7,81.7,80.4,75.5,81.7,45.6,44.0,51.1,45.5,41.1,48.9,N,N,N,N,0,N,N,42.9,0.0,20.0,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,64.8,73.9,0,ALL,66.0,C,B,86.0,72.0,NotMet,68.3,B,NotMet,Met,59.8,81.4,73.4,76.6,62.5,58.2,66.7,34.8,93.5,74.1,64.0,34.8,81.7,94.3,92.0,76.0,67.0,44.0,90.0,242.0,57.44,2,Yes,3:4:5:6:7:8,No,-,No,-,14.1,72.0,1.53,2001.0,0.88,0.26,0.65,0.0,0.0,1.2579,0.0,2.5445,7.7519,0.0,2.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5470000000000015,7.813,5.0889999999999995,23.256,4.938,8.214,52.632,30.303,0.0,0.0,0.0,0.0,0.0,0.0,32.704,7.813,43.257,15.504000000000001,12.345999999999998,43.121,157.895,90.90899999999999,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289,15.625,10.177999999999999,0.0,2.469,4.107,10.127,0.0,15.152000000000001,6.41,10.3,0,600399
600344,I,600LEA,Collinswood Language Academy,Mecklenburg,4000 Applegate Rd,0,Charlotte,28209,980-343-5820,KG:08,Regular School,Traditional,schools.cms.k12.nc.us/collinswoodMS,0,0,Collinswood Language Academy,0.001310615989515072,0.007863695937090432,0.6199213630406291,0.14285714285714285,0.20314547837483612,0.001310615989515072,0.023591087811271297,0.7968545216251638,0.0,0.010484927916120577,0.001310615989515072,0.01310615989515072,49.4,-0.06,0.71,1.48,0.0,-0.06,0.68,0.17,-0.89,0.71,79.7,81.7,83.7,80.0,79.7,81.7,80.4,75.5,81.7,45.6,44.0,51.1,45.5,41.1,48.9,N,N,N,N,0,N,N,42.9,0.0,20.0,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,64.8,73.9,0,ALL,66.0,C,B,86.0,72.0,NotMet,68.3,B,NotMet,Met,59.8,81.4,73.4,76.6,62.5,58.2,66.7,34.8,93.5,74.1,64.0,34.8,81.7,94.3,92.0,76.0,67.0,44.0,90.0,242.0,57.44,2,Yes,3:4:5:6:7:8,No,-,No,-,14.1,72.0,1.53,2001.0,0.88,0.26,0.65,0.0,0.0,1.2579,0.0,2.5445,7.7519,0.0,2.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5470000000000015,7.813,5.0889999999999995,23.256,4.938,8.214,52.632,30.303,0.0,0.0,0.0,0.0,0.0,0.0,32.704,7.813,43.257,15.504000000000001,12.345999999999998,43.121,157.895,90.90899999999999,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289,15.625,10.177999999999999,0.0,2.469,4.107,10.127,0.0,15.152000000000001,6.41,10.3,0,600404
600345,M,600LEA,Community House Middle,Mecklenburg,9500 Community House Rd,0,Charlotte,28277,980-343-0689,06:08:00,Regular School,Traditional,schools.cms.k12.nc.us/communityhouseMS,0,0,Community House Middle,0.002072538860103627,0.2678756476683938,0.116580310880829,0.12279792746113988,0.4694300518134715,0.002072538860103627,0.01917098445595855,0.5305699481865285,0.0,0.00932642487046632,0.002072538860103627,0.009844559585492229,12.4,4.12,10.45,3.25,6.11,6.69,4.9,4.89,6.44,10.45,90.2,100.0,88.1,93.5,94.4,91.5,91.4,94.0,100.0,50.6,38.5,66.7,30.0,43.6,59.7,N,N,N,N,0,N,N,22.2,22.2,26.3,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0,ALL,82.0,A,B,91.0,83.0,Exceeded,95.9,A,Exceeded,Met,99.9,80.5,85.1,72.1,59.4,70.8,68.5,31.8,89.1,85.4,62.7,33.5,100.0,91.4,80.0,88.0,69.0,45.0,91.0,1934.0,59.57,3,Yes,06:07:08,No,-,Yes,06:07:08,7.44,129.0,1.63,2005.0,0.83,0.5,5.4,0.0,0.0,6.2893,3.8911,16.3934,8.2645,5.4171,9.2593,25.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.013,42.802,65.574,24.79300000000001,18.418,27.778000000000002,0.0,133.929,22.531999999999996,0.0,0.0,0.0,0.0,0.0,101.15299999999999,198.44400000000002,290.9840000000001,82.645,53.088,203.704,205.128,294.643,78.32600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.122,93.385,98.361,99.17399999999999,32.503,111.111,59.184,76.923,223.21400000000003,33.262,0.0,0,600405
600346,E,600LEA,Cornelius Elementary,Mecklenburg,21126 Catawba Ave,0,Cornelius,28031,980-343-3905,KG:05,Regular School,Traditional,schools.cms.k12.nc.us/corneliusES,0,0,Cornelius Elementary,0.0015337423312883436,0.03680981595092025,0.16104294478527606,0.11196319018404907,0.6549079754601227,0.0,0.033742331288343565,0.3450920245398773,0.0,0.009202453987730062,0.0,0.024539877300613498,25.9,0.04,0.95,0.62,0.52,0.7,0.08,-0.13,1.75,0.95,80.1,82.3,81.5,81.3,81.7,80.2,79.3,84.3,82.3,42.9,40.0,50.0,36.4,38.5,52.9,N,N,N,Y,0,N,N,0.0,14.3,6.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,0.0,95.0,68.0,89.8,0,ALL,80.0,B,B,79.0,77.0,Exceeded,91.2,B,Exceeded,Met,93.3,83.9,73.2,37.2,36.4,42.6,50.0,35.4,84.2,75.8,36.4,35.4,82.3,92.2,0.0,77.0,45.0,44.0,86.0,0.0,0.0,4,Yes,03:04:05,No,-,Yes,K:1:2:3:4:5,15.31,63.0,1.85,2004.0,0.73,1.79,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.063,0.0,5.556,12.821,0.0,9.346,6.349,0.0,0.0,2.326,52.2,0,600406
600349,E,600LEA,Cotswold IB Elementary,Mecklenburg,300 Greenwich Rd,0,Charlotte,28211,980-343-6720,03:05:00,Regular School,Traditional,schools.cms.k12.nc.us/cotswoldES,Y,0,Cotswold IB Elementary,0.0,0.0350109409190372,0.12472647702407005,0.4485776805251641,0.3654266958424507,0.002188183807439825,0.024070021881838075,0.6345733041575492,0.0,0.0087527352297593,0.002188183807439825,0.015317286652078776,35.3,-0.41,-0.74,-1.57,-1.07,0.36,-0.7,2.08,0.32,-0.74,77.9,76.3,72.1,74.6,80.9,76.5,85.2,80.8,76.3,35.3,18.8,50.0,34.6,25.0,35.5,N,N,Y,Y,0,N,N,14.3,14.3,20.0,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,55.1,78.9,0,ALL,70.0,B,C,79.0,70.0,Met,77.6,B,Met,NotMet,83.3,69.5,59.9,33.7,27.4,47.4,42.1,11.6,88.7,60.4,29.5,11.6,76.3,68.0,42.1,64.0,39.0,26.0,88.0,0.0,0.0,3,Yes,03:04:05,No,-,Yes,K:1:2:3:4:5,22.76,71.0,1.82,2004.0,0.81,0.0,3.3,0.0,0.0,6.0606,14.4231,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,9.615,11.110999999999999,0.0,3.968,0.0,0.0,24.39,0.0,0.0,0.0,0.0,0.0,0.0,139.394,278.846,288.889,51.282,99.206,50.0,0.0,146.341,39.024,6.0606,14.4231,16.6667,0.0,0.0,12.5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.859,423.077,394.444,25.641,75.39699999999998,16.667,305.439,0.0,463.415,14.634,0.0,0,600408
600351,M,600LEA,Coulwood STEM Academy,Mecklenburg,500 Kentberry Dr,0,Charlotte,28214,980-343-6090,06:08:00,Regular School,Traditional,schools.cms.k12.nc.us/coulwoodMS,Y,0,Coulwood STEM Academy,0.0042313117066290545,0.028208744710860368,0.25811001410437234,0.6459802538787024,0.04231311706629055,0.0,0.021156558533145273,0.9576868829337094,0.0,0.011283497884344143,0.0,0.009873060648801129,44.3,0.0,6.69,6.27,4.39,3.6,4.93,0.05,0.87,6.69,0.0,94.4,93.7,90.6,89.0,91.5,80.1,82.1,94.4,21.6,18.2,33.3,20.7,16.0,25.8,N,N,Y,Y,0,N,N,33.3,16.7,23.1,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD",100.0,100.0,100.0,95.0,95.0,95.0,95.0,0.0,95.0,0.0,0.0,0.0,0,ALL,54.0,C,C,72.0,55.0,Exceeded,89.7,C,Exceeded,Exceeded,86.6,85.4,53.3,48.6,47.9,51.5,60.2,10.9,60.9,56.0,51.9,10.9,94.4,77.6,75.2,64.0,60.0,25.0,65.0,724.0,97.79,2,Yes,06:07:08,No,-,Yes,06:07:08,8.7,95.0,1.98,2003.0,0.85,0.31,37.46,0.0,0.0,22.4719,29.724,33.9506,0.0,18.5185,0.0,58.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.899,40.34,43.21,0.0,37.037,11.765,58.824,60.976000000000006,0.0,0.0,0.0,0.0,0.0,0.0,505.61800000000005,668.79,682.0989999999998,250.0,518.519,182.35299999999998,529.4119999999998,658.5369999999998,103.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.213,6.369,6.172999999999999,0.0,3.0860000000000003,0.0,5.167999999999998,0.0,36.585,0.0,324.438,452.22900000000004,518.519,41.667,324.074,47.059,325.58099999999996,411.765,841.4630000000003,34.483000000000004,0.0,0,600409
600352,E,600LEA,Crown Point Elementary,Mecklenburg,3335 Sam Newell Rd,0,Matthews,28105,980-343-6535,KG:05,Regular School,Traditional,schools.cms.k12.nc.us/crownpointES,0,0,Crown Point Elementary,0.0,0.08765652951699464,0.2307692307692308,0.3667262969588551,0.22361359570661896,0.007155635062611806,0.08407871198568873,0.776386404293381,0.003577817531305903,0.044722719141323794,0.003577817531305903,0.03935599284436494,63.3,-0.47,0.06,-1.07,-0.58,-0.28,0.31,1.4,1.85,0.06,77.6,80.1,74.6,77.1,78.6,80.7,83.5,84.6,80.1,54.2,53.6,54.3,52.2,54.1,56.3,N,N,Y,Y,0,N,N,14.3,28.6,26.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,62.9,80.4,0,ALL,69.0,B,C,71.0,64.0,Met,71.9,C,Met,Met,74.6,74.9,62.1,57.9,58.0,47.6,51.8,21.7,77.3,63.2,58.6,21.7,80.1,73.7,65.2,67.0,62.0,34.0,79.0,0.0,0.0,3,Yes,03:04:05,No,-,Yes,K:1:2:3:4:5,12.9,70.0,2.26,2007.0,1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733,0.0,2.591,0.0,0.0,0.0,0.0,19.230999999999998,7.633999999999999,0.0,0.0,0.0,0.0,0.0,10.399000000000001,18.1,7.772,0.0,18.248,6.25,47.619,57.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132,4.525,12.953,6.579,0.0,37.5,22.951,0.0,0.0,0.0,29.6,0,600410
